Student ID,student_name,gender,grade,school_name,reading_score,math_score
36907,Julie Blankenship,F,10th,Ford High School,74.0,61.0
36908,Austin Holland,M,10th,Ford High School,86.0,77.0
36909,Daniel Klein,M,10th,Ford High School,73.0,61.0
36910,Richard Jimenez,M,11th,Ford High School,84.0,62.0
36911,Linda Campbell,F,11th,Ford High School,70.0,69.0
36912,Ashley Riley,F,10th,Ford High School,64.0,63.0
36913,Brett Reid,M,12th,Ford High School,81.0,58.0
36914,Mary Sherman,F,12th,Ford High School,82.0,71.0
36915,Karen Lee,F,11th,Ford High School,93.0,84.0
36916,Christine Johnson,F,12th,Ford High School,67.0,66.0
36917,Amy Turner grade,F,11th,Ford High School,91.0,75.0
36918,Amanda Williams,F,9th,Ford High School,71.0,59.0
36919,Sarah Reid,F,9th,Ford High School,99.0,77.0
36920,Kevin White,M,11th,Ford High School,93.0,83.0
36921,Jodi Holden,F,9th,Ford High School,85.0,67.0
36922,John Sanchez,M,11th,Ford High School,63.0,63.0
36923,Mary Chaney,F,10th,Ford High School,92.0,69.0
36924,Thomas Houston,M,10th,Ford High School,92.0,78.0
36925,Jacob Brown,M,11th,Ford High School,87.0,91.0
36926,Julia Curtis,F,12th,Ford High School,78.0,62.0
36927,Cynthia Flores,F,10th,Ford High School,93.0,63.0
36928,Tonya Duncan,F,12th,Ford High School,77.0,68.0
36929,Anna Wong,F,12th,Ford High School,74.0,60.0
36930,Tony Anderson,M,10th,Ford High School,86.0,91.0
36931,Christopher Jones,M,9th,Ford High School,94.0,94.0
36932,Teresa Guerra,F,9th,Ford High School,97.0,99.0
36933,Wendy Bennett,F,11th,Ford High School,89.0,84.0
36934,Daniel Murphy,M,10th,Ford High School,91.0,83.0
36935,Joshua Bolton,M,12th,Ford High School,86.0,66.0
36936,Sandra Taylor,F,12th,Ford High School,71.0,55.0
36937,Alex Carey,M,11th,Ford High School,99.0,78.0
36938,Hannah Brooks,F,12th,Ford High School,91.0,97.0
36939,Johnny Hodges,M,12th,Ford High School,90.0,80.0
36940,Rose Wood,F,12th,Ford High School,93.0,76.0
36941,Michael Rivera,M,11th,Ford High School,77.0,95.0
36942,John Martinez,M,11th,Ford High School,96.0,75.0
36943,Diana Thomas,F,10th,Ford High School,73.0,99.0
36944,Connie Porter,F,12th,Ford High School,88.0,80.0
36945,George Perez,M,10th,Ford High School,95.0,78.0
36946,Barbara Schmidt,F,12th,Ford High School,90.0,93.0
36947,Sarah Kaufman,F,11th,Ford High School,73.0,74.0
36948,Ann Lee,F,11th,Ford High School,78.0,61.0
36949,Stephanie Thompson,F,10th,Ford High School,71.0,83.0
36950,Christine Lloyd,F,10th,Ford High School,92.0,98.0
36951,Gregory Levy,M,11th,Ford High School,85.0,82.0
36952,Heather White,F,11th,Ford High School,75.0,82.0
36953,Christopher Mason,M,11th,Ford High School,64.0,65.0
36954,Harold Ball,M,11th,Ford High School,99.0,81.0
36955,Lisa Roberts,F,9th,Ford High School,78.0,95.0
36956,Steven Scott,M,10th,Ford High School,95.0,58.0
36957,Kaitlyn Mcbride,F,10th,Ford High School,86.0,71.0
36958,Nicholas Martinez,M,10th,Ford High School,83.0,81.0
36959,Sarah Rivera,F,10th,Ford High School,73.0,59.0
36960,Jay Little,M,9th,Ford High School,73.0,78.0
36961,Robert Miller grade,M,9th,Ford High School,72.0,74.0
36962,Jason Holden,M,11th,Ford High School,71.0,70.0
36963,Kristy Meza,F,12th,Ford High School,95.0,87.0
36964,Debra Carter,F,12th,Ford High School,70.0,84.0
36965,Carol Gamble,F,11th,Ford High School,74.0,66.0
36966,Victoria Ford,F,9th,Ford High School,91.0,89.0
36967,John Castaneda,M,10th,Ford High School,64.0,83.0
36968,Hector Sawyer,M,10th,Ford High School,92.0,78.0
36969,Laura Gutierrez,F,11th,Ford High School,85.0,71.0
36970,Andrea Horton grade,F,10th,Ford High School,79.0,64.0
36971,James Martin,M,10th,Ford High School,67.0,81.0
36972,Jeffrey Garcia,M,10th,Ford High School,64.0,79.0
36973,Jerry Chapman,M,9th,Ford High School,95.0,55.0
36974,Daniel Howell,M,10th,Ford High School,63.0,58.0
36975,Julia Ellis,F,9th,Ford High School,96.0,92.0
36976,Joshua Duffy,M,11th,Ford High School,95.0,63.0
36977,Lindsey Small,F,11th,Ford High School,91.0,78.0
36978,Summer Myers,F,11th,Ford High School,83.0,56.0
36979,Crystal Patel,F,9th,Ford High School,81.0,55.0
36980,Melissa Nichols,F,9th,Ford High School,70.0,65.0
36981,George Smith,M,12th,Ford High School,68.0,71.0
36982,Alicia Chavez,F,11th,Ford High School,86.0,76.0
36983,Crystal Walker,F,12th,Ford High School,63.0,66.0
36984,Julie Tyler,F,11th,Ford High School,75.0,84.0
36985,Melanie Weber,F,10th,Ford High School,67.0,74.0
36986,Thomas Estes grade,M,10th,Ford High School,66.0,98.0
36987,Daniel Lopez,M,9th,Ford High School,94.0,73.0
36988,Justin Warner grade,M,12th,Ford High School,89.0,73.0
36989,Roberta Dunn,F,9th,Ford High School,69.0,79.0
36990,Brian Garcia,M,12th,Ford High School,93.0,76.0
36991,Regina Bond,F,10th,Ford High School,91.0,98.0
36992,Melissa Peters,F,9th,Ford High School,98.0,76.0
36993,Luis Jenkins,M,11th,Ford High School,78.0,88.0
36994,Melissa Hodge,F,11th,Ford High School,63.0,68.0
36995,Michelle Becker,F,10th,Ford High School,86.0,60.0
36996,Mark Hill,M,11th,Ford High School,95.0,64.0
36997,Madison Trujillo,F,11th,Ford High School,72.0,98.0
36998,Michael Sanders,M,11th,Ford High School,69.0,79.0
36999,Holly Atkinson,F,10th,Ford High School,73.0,63.0
37000,Wayne Lee,M,9th,Ford High School,94.0,92.0
37001,Mary Morgan,F,9th,Ford High School,80.0,76.0
37002,Chelsea Cruz,F,9th,Ford High School,95.0,60.0
37003,Angel Gates,F,11th,Ford High School,99.0,90.0
37004,Zachary Larson,M,9th,Ford High School,73.0,63.0
37005,Erin Owen,F,9th,Ford High School,75.0,93.0
37006,Kelly Harris,F,11th,Ford High School,76.0,69.0
37007,Mary Watson,F,12th,Ford High School,63.0,69.0
37008,Thomas Bailey,M,9th,Ford High School,98.0,66.0
37009,Christopher Hernandez,M,9th,Ford High School,83.0,98.0
37010,Anthony Ward,M,11th,Ford High School,85.0,81.0
37011,Wanda Barrett,F,10th,Ford High School,91.0,95.0
37012,Laura Peterson,F,10th,Ford High School,93.0,73.0
37013,James Moore,M,9th,Ford High School,76.0,65.0
37014,Morgan Farrell,F,10th,Ford High School,78.0,98.0
37015,Jimmy Oconnor,M,11th,Ford High School,95.0,84.0
37016,Yolanda Hines,F,12th,Ford High School,85.0,86.0
37017,Victor Butler,M,9th,Ford High School,67.0,77.0
37018,Kristopher Mullen,M,11th,Ford High School,82.0,61.0
37019,Charles Campbell,M,12th,Ford High School,88.0,86.0
37020,Jessica Yang,F,9th,Ford High School,80.0,75.0
37021,Linda Newton,F,11th,Ford High School,72.0,65.0
37022,Isaiah Ellis,M,11th,Ford High School,82.0,93.0
37023,Terry Smith,M,10th,Ford High School,90.0,78.0
37024,Kayla Smith,F,9th,Ford High School,78.0,80.0
37025,Matthew West,M,11th,Ford High School,78.0,66.0
37026,Chase Krause,M,9th,Ford High School,95.0,93.0
37027,Molly Brown,F,11th,Ford High School,97.0,72.0
37028,Jessica Rasmussen,F,9th,Ford High School,80.0,82.0
37029,Joseph Jones,M,11th,Ford High School,84.0,89.0
37030,Barbara Smith,F,11th,Ford High School,98.0,60.0
37031,Benjamin Hernandez,M,11th,Ford High School,96.0,75.0
37032,Vincent Bates,M,12th,Ford High School,97.0,63.0
37033,Jon Mendoza,M,9th,Ford High School,74.0,56.0
37034,Mckenzie Bradley,F,11th,Ford High School,73.0,55.0
37035,Marvin Smith,M,9th,Ford High School,77.0,62.0
37036,Christopher Cruz,M,12th,Ford High School,90.0,71.0
37037,Melissa Kelly,F,10th,Ford High School,95.0,76.0
37038,Steven Webb,M,12th,Ford High School,98.0,70.0
37039,John Mack,M,11th,Ford High School,95.0,70.0
37040,Stacie Luna,F,11th,Ford High School,77.0,64.0
37041,William Ward,M,9th,Ford High School,72.0,66.0
37042,Dennis Butler,M,10th,Ford High School,97.0,80.0
37043,Chris Dennis,M,11th,Ford High School,81.0,69.0
37044,Steven Lopez,M,9th,Ford High School,66.0,88.0
37045,Bianca Smith,F,11th,Ford High School,95.0,66.0
37046,Garrett Roberts,M,11th,Ford High School,65.0,90.0
37047,Sandra Dominguez,F,10th,Ford High School,63.0,62.0
37048,Angel Sparks,F,9th,Ford High School,95.0,88.0
37049,Charles Moore,M,10th,Ford High School,92.0,90.0
37050,Courtney Burns,F,12th,Ford High School,94.0,79.0
37051,Tamara Williams,F,9th,Ford High School,80.0,80.0
37052,Douglas Collins,M,10th,Ford High School,84.0,77.0
37053,Bryan Mccullough,M,10th,Ford High School,95.0,80.0
37054,David Goodwin,M,9th,Ford High School,89.0,62.0
37055,Meredith Chase,F,10th,Ford High School,87.0,94.0
37056,Richard Gregory,M,12th,Ford High School,63.0,60.0
37057,Jacqueline Ellis,F,10th,Ford High School,67.0,73.0
37058,Gregory Johnson,M,9th,Ford High School,77.0,86.0
37059,Eric Bell,M,9th,Ford High School,94.0,96.0
37060,Jessica Smith,F,12th,Ford High School,94.0,86.0
37061,Victoria Warner,F,10th,Ford High School,98.0,66.0
37062,Erica Green,F,9th,Ford High School,74.0,88.0
37063,Sean Henderson,M,9th,Ford High School,84.0,98.0
37064,Amber Larson,F,12th,Ford High School,90.0,66.0
37065,Thomas Carrillo II,M,11th,Ford High School,68.0,72.0
37066,David Stewart,M,10th,Ford High School,63.0,61.0
37067,Penny Perkins,F,9th,Ford High School,99.0,92.0
37068,Jordan Freeman,M,12th,Ford High School,98.0,61.0
37069,Andrew Thompson,M,12th,Ford High School,74.0,83.0
37070,Kristina Ward,F,11th,Ford High School,69.0,99.0
37071,Alexander Hickman,M,11th,Ford High School,83.0,60.0
37072,Brian Alvarado,M,10th,Ford High School,92.0,88.0
37073,Maria Ruiz,F,11th,Ford High School,74.0,82.0
37074,Bobby Kramer,M,9th,Ford High School,75.0,75.0
37075,Karen Krueger,F,9th,Ford High School,99.0,57.0
37076,John Torres,M,9th,Ford High School,68.0,82.0
37077,Destiny Lee,F,11th,Ford High School,70.0,55.0
37078,Amy Howe,F,12th,Ford High School,78.0,62.0
37079,Roberta Bennett,F,11th,Ford High School,75.0,88.0
37080,Audrey Miller,F,11th,Ford High School,66.0,70.0
37081,Kathryn Fisher,F,9th,Ford High School,99.0,57.0
37082,Alice Austin,F,12th,Ford High School,89.0,61.0
37083,Randall Lee,M,10th,Ford High School,95.0,76.0
37084,Mary Young,F,11th,Ford High School,65.0,58.0
37085,Alexandra Jacobs,F,12th,Ford High School,78.0,56.0
37086,Stephanie Robinson,F,12th,Ford High School,84.0,57.0
37087,Nicole Foster,F,11th,Ford High School,96.0,59.0
37088,Pamela Moreno,F,11th,Ford High School,91.0,87.0
37089,James Hess grade,M,10th,Ford High School,75.0,85.0
37090,Nathan Tapia,M,10th,Ford High School,75.0,82.0
37091,Rachel Prince,F,11th,Ford High School,95.0,73.0
37092,Karen Patel,F,9th,Ford High School,63.0,61.0
37093,Peter Wood,M,9th,Ford High School,64.0,72.0
37094,Kristen Shelton,F,10th,Ford High School,82.0,64.0
37095,John Kelley,M,10th,Ford High School,80.0,95.0
37096,Matthew Ward,M,9th,Ford High School,78.0,83.0
37097,Ronnie Henson,M,12th,Ford High School,64.0,78.0
37098,Lisa Waters,F,10th,Ford High School,67.0,89.0
37099,Krista Harper,F,9th,Ford High School,76.0,83.0
37100,Rose Thompson,F,11th,Ford High School,77.0,59.0
37101,Emma Roberts,F,11th,Ford High School,95.0,84.0
37102,Tracy West,F,11th,Ford High School,94.0,57.0
37103,Rachel Miller,F,11th,Ford High School,99.0,73.0
37104,Marcia Taylor,F,9th,Ford High School,84.0,97.0
37105,Amy Stevenson,F,12th,Ford High School,95.0,96.0
37106,Carlos Harris,M,9th,Ford High School,94.0,66.0
37107,Nathan Smith,M,11th,Ford High School,88.0,60.0
37108,Michael Harmon,M,9th,Ford High School,94.0,93.0
37109,Anthony Perkins,M,9th,Ford High School,90.0,70.0
37110,David Romero,M,10th,Ford High School,91.0,94.0
37111,Gregg Guerrero,M,11th,Ford High School,97.0,90.0
37112,Dylan Conner,M,10th,Ford High School,65.0,80.0
37113,Daniel Barnes,M,11th,Ford High School,82.0,83.0
37114,Joseph Short,M,12th,Ford High School,67.0,72.0
37115,Bryan Campbell,M,12th,Ford High School,83.0,93.0
37116,Kristin Lambert,F,9th,Ford High School,82.0,77.0
37117,Lisa Powell,F,12th,Ford High School,85.0,78.0
37118,Lori Nguyen,F,10th,Ford High School,77.0,99.0
37119,Matthew Waters,M,11th,Ford High School,87.0,86.0
37120,Matthew Bennett Jr.,M,12th,Ford High School,81.0,93.0
37121,Matthew Crawford,M,11th,Ford High School,95.0,59.0
37122,Debbie Ramirez,F,12th,Ford High School,95.0,75.0
37123,Kimberly Cole,F,9th,Ford High School,80.0,60.0
37124,Linda Terrell,F,12th,Ford High School,64.0,85.0
37125,Adam Mcintosh,M,10th,Ford High School,63.0,76.0
37126,Stephanie Carter,F,10th,Ford High School,83.0,97.0
37127,Kerri Holmes,F,9th,Ford High School,66.0,92.0
37128,Dylan Peterson,M,10th,Ford High School,73.0,83.0
37129,Stacey Williams,F,9th,Ford High School,78.0,69.0
37130,Pamela Black,F,11th,Ford High School,68.0,83.0
37131,Isaac Cohen,M,9th,Ford High School,92.0,99.0
37132,Donald Hall,M,11th,Ford High School,70.0,73.0
37133,Shannon Bass,F,11th,Ford High School,76.0,62.0
37134,Elizabeth Wright,F,11th,Ford High School,87.0,96.0
37135,Raymond Bailey,M,12th,Ford High School,97.0,83.0
37136,Sabrina Scott,F,9th,Ford High School,88.0,63.0
37137,Stephanie Fox,F,12th,Ford High School,66.0,89.0
37138,Michael Miller,M,9th,Ford High School,94.0,59.0
37139,Jennifer Hunter,F,10th,Ford High School,91.0,84.0
37140,Vickie Church,F,12th,Ford High School,97.0,57.0
37141,Bryan Castillo,M,9th,Ford High School,94.0,71.0
37142,Rodney Scott,M,11th,Ford High School,91.0,60.0
37143,Michael Potts,M,9th,Ford High School,73.0,65.0
37144,Stephen Holland,M,9th,Ford High School,84.0,79.0
37145,Daniel Lee,M,10th,Ford High School,73.0,66.0
37146,Lawrence Ortiz,M,10th,Ford High School,93.0,81.0
37147,Pamela Allen,F,10th,Ford High School,65.0,68.0
37148,Michael Hopkins,M,11th,Ford High School,89.0,86.0
37149,Justin Gonzales,M,12th,Ford High School,98.0,87.0
37150,Natalie Hall,F,11th,Ford High School,76.0,94.0
37151,Mitchell Arnold,M,10th,Ford High School,96.0,66.0
37152,Margaret Blair,F,12th,Ford High School,69.0,57.0
37153,Matthew Molina,M,10th,Ford High School,72.0,80.0
37154,Joshua Myers,M,10th,Ford High School,74.0,90.0
37155,Scott Smith,M,10th,Ford High School,74.0,81.0
37156,Dylan Evans,M,11th,Ford High School,86.0,83.0
37157,Ian Duarte,M,10th,Ford High School,86.0,76.0
37158,Matthew Riley,M,12th,Ford High School,86.0,89.0
37159,Gina Brewer,F,9th,Ford High School,70.0,97.0
37160,Scott Miller,M,12th,Ford High School,73.0,79.0
37161,Michael Phillips,M,9th,Ford High School,89.0,98.0
37162,Christopher Bailey,M,11th,Ford High School,88.0,64.0
37163,Laura Perez,F,10th,Ford High School,93.0,61.0
37164,Brian Kelly,M,9th,Ford High School,88.0,63.0
37165,Elizabeth Nixon,F,10th,Ford High School,67.0,70.0
37166,Daniel Clarke,M,11th,Ford High School,82.0,70.0
37167,Martin Silva,M,11th,Ford High School,64.0,70.0
37168,Amy Christian,F,12th,Ford High School,93.0,90.0
37169,Evan Brown,M,12th,Ford High School,92.0,94.0
37170,Charlotte Terry,F,9th,Ford High School,74.0,83.0
37171,John Hamilton,M,12th,Ford High School,65.0,72.0
37172,Whitney Thompson,F,10th,Ford High School,74.0,59.0
37173,Michael Mason,M,12th,Ford High School,64.0,90.0
37174,David Matthews,M,9th,Ford High School,70.0,58.0
37175,Angie Garcia,F,10th,Ford High School,80.0,72.0
37176,Andrea Mcbride,F,10th,Ford High School,80.0,55.0
37177,Kim Griffin,F,10th,Ford High School,83.0,83.0
37178,Lori Odonnell,F,9th,Ford High School,71.0,91.0
37179,Judith Lee,F,10th,Ford High School,83.0,82.0
37180,Kari Brooks,F,11th,Ford High School,74.0,62.0
37181,Terri Maxwell,F,9th,Ford High School,65.0,84.0
37182,Dylan Miller,M,11th,Ford High School,70.0,80.0
37183,Natalie Avila,F,10th,Ford High School,63.0,79.0
37184,James Hurley,M,11th,Ford High School,80.0,95.0
37185,Kaylee Henderson,F,9th,Ford High School,80.0,75.0
37186,Brian Moses,M,12th,Ford High School,96.0,78.0
37187,Robert Gardner,M,9th,Ford High School,80.0,57.0
37188,Anthony Williams,M,11th,Ford High School,94.0,58.0
37189,William Gardner,M,12th,Ford High School,77.0,64.0
37190,Nathan Howard,M,9th,Ford High School,82.0,97.0
37191,Brittany Flowers,F,12th,Ford High School,93.0,77.0
37192,Stephen Riddle,M,12th,Ford High School,69.0,61.0
37193,Charles Duke,M,11th,Ford High School,67.0,74.0
37194,Robert Santos,M,10th,Ford High School,94.0,83.0
37195,Sarah Garcia,F,9th,Ford High School,93.0,94.0
37196,Leonard Johnson,M,10th,Ford High School,70.0,96.0
37197,Brian Ruiz,M,10th,Ford High School,72.0,59.0
37198,Micheal Robinson,M,10th,Ford High School,91.0,94.0
37199,Christy Kidd,F,9th,Ford High School,92.0,72.0
37200,Gary Mcdonald,M,9th,Ford High School,95.0,76.0
37201,David Farmer,M,11th,Ford High School,85.0,88.0
37202,Lori Warner,F,12th,Ford High School,84.0,69.0
37203,Lisa Jones,F,12th,Ford High School,83.0,86.0
37204,Tracy Lawrence,F,9th,Ford High School,92.0,56.0
37205,Mitchell Kennedy,M,9th,Ford High School,64.0,71.0
37206,Justin Nguyen,M,12th,Ford High School,90.0,77.0
37207,Brent Brown,M,10th,Ford High School,93.0,58.0
37208,Christopher Mitchell,M,10th,Ford High School,96.0,94.0
37209,Brenda Stevens,F,12th,Ford High School,94.0,82.0
37210,Leslie Davis,F,10th,Ford High School,90.0,75.0
37211,Randall Hood,M,10th,Ford High School,96.0,85.0
37212,Miranda Burgess,F,12th,Ford High School,70.0,82.0
37213,Jose Knox,M,11th,Ford High School,72.0,77.0
37214,Susan Williams,F,12th,Ford High School,67.0,96.0
37215,Jenna Torres,F,9th,Ford High School,64.0,90.0
37216,Jennifer Richards,F,11th,Ford High School,90.0,59.0
37217,David Pham,M,12th,Ford High School,96.0,67.0
37218,Bonnie Hernandez,F,9th,Ford High School,69.0,80.0
37219,Russell Smith,M,10th,Ford High School,88.0,60.0
37220,Jasmin Thomas,F,11th,Ford High School,87.0,55.0
37221,Tiffany Morales,F,11th,Ford High School,68.0,78.0
37222,Brittany Dillon,F,9th,Ford High School,68.0,82.0
37223,Gina Arias,F,10th,Ford High School,89.0,83.0
37224,John Scott grade,M,10th,Ford High School,70.0,57.0
37225,William Smith,M,12th,Ford High School,84.0,80.0
37226,grade. Carla Lawson,F,12th,Ford High School,79.0,74.0
37227,Kayla Morrison,F,9th,Ford High School,71.0,97.0
37228,Whitney Taylor,F,12th,Ford High School,64.0,96.0
37229,Timothy Hendricks,M,11th,Ford High School,69.0,85.0
37230,Kimberly Williamson,F,11th,Ford High School,91.0,59.0
37231,John Smith,M,9th,Ford High School,90.0,55.0
37232,Lisa Gray,F,11th,Ford High School,74.0,79.0
37233,Kathleen Singleton,F,11th,Ford High School,88.0,99.0
37234,Melinda Cobb,F,9th,Ford High School,63.0,96.0
37235,Michael King,M,10th,Ford High School,63.0,64.0
37236,Melissa Waters,F,10th,Ford High School,96.0,66.0
37237,Susan Bradley,F,11th,Ford High School,74.0,78.0
37238,Jason Mcconnell,M,11th,Ford High School,80.0,98.0
37239,Justin Rocha,M,9th,Ford High School,71.0,79.0
37240,Mark Brady,M,11th,Ford High School,85.0,55.0
37241,Angela Morrow,F,11th,Ford High School,64.0,69.0
37242,Richard Sullivan,M,9th,Ford High School,69.0,91.0
37243,William Gibson,M,9th,Ford High School,94.0,85.0
37244,Larry Horne,M,12th,Ford High School,85.0,94.0
37245,Rebecca Andrews,F,10th,Ford High School,85.0,89.0
37246,Anthony Campbell grade,M,9th,Ford High School,79.0,71.0
37247,Kristopher Cole,M,9th,Ford High School,73.0,58.0
37248,Tyler Kim,M,9th,Ford High School,82.0,64.0
37249,Edward Lam,M,10th,Ford High School,92.0,76.0
37250,Jake Blankenship,M,10th,Ford High School,86.0,71.0
37251,Mario Griffith grade,M,12th,Ford High School,98.0,56.0
37252,Destiny Thomas,F,11th,Ford High School,92.0,79.0
37253,Kimberly Chavez,F,9th,Ford High School,72.0,72.0
37254,Dylan Collins,M,10th,Ford High School,98.0,98.0
37255,Joseph Williamson,M,9th,Ford High School,96.0,56.0
37256,Lisa Walker,F,11th,Ford High School,94.0,63.0
37257,Brittany Morgan,F,11th,Ford High School,82.0,68.0
37258,Tammy Sanders,F,9th,Ford High School,69.0,97.0
37259,Karen Shepard,F,11th,Ford High School,96.0,94.0
37260,Jeffrey Gomez,M,10th,Ford High School,92.0,86.0
37261,Mark Nelson,M,12th,Ford High School,80.0,89.0
37262,Carolyn Shaw,F,9th,Ford High School,77.0,84.0
37263,Sheila Rodriguez,F,9th,Ford High School,77.0,65.0
37264,Ryan Austin,M,9th,Ford High School,69.0,59.0
